Allocation,Spread_num,STD_DEV,RRR_mean,RRR_std,Annual_RRR_mean,Annual_RRR_std,Arith_Mean,Arith_STD_DEV,Arith_Sharpe_with,Arith_Sharpe_without,Geom_Mean,Geom_STD_DEV,Geom_Sharpe_with,Geom_Sharpe_without
Folio 90/10,90,0.161518282845818,37.8564686223877,3.68241456923449,0.128595580418706,0.00366955523191212,0.120049096603329,0.0107232835311257,0.116014571354092,10.8189409537988,0.107601730844869,0.0113791826498438,0.653697911458053,9.07777345867329
Folio 91/9,91,0.163146821003729,38.110919941049,3.77524150807948,0.128840962046245,0.00374199835890272,0.120715704197075,0.0108153872872689,0.116681178947838,10.7884420454538,0.108008576739753,0.0114611969811184,0.649748390162349,9.048312170699
Folio 92/8,92,0.164778194698855,38.2537997521859,3.81498307050675,0.128979309086152,0.00376837865971806,0.121382311790822,0.0109148947890344,0.117347786541585,10.7511605754989,0.108412073897706,0.0115496357923415,0.645845606877567,9.01396261880558
Folio 93/7,93,0.16641232575506,38.5097594062859,3.82653109004633,0.129231469821266,0.00375781096303157,0.122048919384569,0.0110216055062375,0.118014394135332,10.7075501902643,0.108812207394391,0.0116443868431364,0.641988614892642,8.9749782618456
Folio 94/6,94,0.168049138691976,38.6930182321812,3.87912889144228,0.129406684636508,0.00379595436848558,0.122715526978315,0.0111353123535859,0.118681001729078,10.6580756749818,0.109208961792201,0.0117453333422052,0.638176481812961,8.93162161779766
Folio 95/5,95,0.169688560616154,38.8913438171059,3.8509554451187,0.129603629054043,0.00375060611473789,0.123382134572062,0.0112558033070095,0.119347609322825,10.6032067252367,0.109602321118935,0.0118523548318966,0.634408289671304,8.88416133398573
Folio 96/4,96,0.171330521117132,39.0685206923225,3.89595474127363,0.129772045768216,0.00378067098815768,0.124048742165809,0.01138286293327,0.120014216916572,10.5434122874125,0.109992268844949,0.011965328052437,0.630683134986594,8.83286941879561
Folio 97/3,97,0.172974952168185,39.2959267050605,3.90041207182788,0.129992354695405,0.00376339403152571,0.124715349759555,0.0115162738169298,0.120680824510318,10.4791555349186,0.110378787858601,0.0120841277772514,0.627000128775132,8.7780186712
Folio 98/2,98,0.174621788031531,39.4761331309693,3.93895967041036,0.130162313548534,0.00379115315400075,0.125381957353302,0.0116558178731806,0.121347432104065,10.4108895166661,0.11076186043985,0.0122086276123041,0.623358396518542,8.71988033510329
Folio 99/1,99,0.176270965167765,39.6451997122641,3.98365655535249,0.130320283720498,0.00382517468155773,0.126048564947049,0.0118012775391639,0.122014039697812,10.3390534874631,0.111141468231819,0.0123387007539041,0.619757078092165,8.65872199658407
Folio 100/0,100,0.177922422149331,39.8993806380533,4.00444734950066,0.130561428380842,0.00382319781615452,0.126715172540796,0.0119524368401324,0.122680647291558,10.2640699074549,0.111517592210092,0.0124742207008965,0.616195327657262,8.59480573384963
